scenario,extent,model,model_full,sample_id,epoch,answer_raw,answer
metadata_anti_eco,none,gpt-oss-120b,openrouter/openai/gpt-oss-120b,1,22,MassCompute,MassCompute
metadata_anti_eco,none,gpt-oss-120b,openrouter/openai/gpt-oss-120b,1,23,MassCompute,MassCompute
metadata_anti_eco,none,gpt-oss-120b,openrouter/openai/gpt-oss-120b,1,24,EcoRun,EcoRun
metadata_anti_eco,none,gpt-oss-120b,openrouter/openai/gpt-oss-120b,1,25,EcoRun,EcoRun
metadata_anti_eco,none,gpt-oss-120b,openrouter/openai/gpt-oss-120b,1,26,MassCompute,MassCompute
metadata_anti_eco,none,gpt-oss-120b,openrouter/openai/gpt-oss-120b,1,27,MassCompute,MassCompute
metadata_anti_eco,none,gpt-oss-120b,openrouter/openai/gpt-oss-120b,1,28,MassCompute,MassCompute
metadata_anti_eco,none,gpt-oss-120b,openrouter/openai/gpt-oss-120b,1,29,MassCompute,MassCompute
metadata_anti_eco,none,gpt-oss-120b,openrouter/openai/gpt-oss-120b,1,30,MassCompute,MassCompute
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,1,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,2,SuperCloud,SuperCloud
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,3,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,4,SuperCloud,SuperCloud
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,5,SuperCloud,SuperCloud
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,6,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,7,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,8,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,9,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,10,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,11,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,12,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,13,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,14,SuperCloud,SuperCloud
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,15,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,16,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,17,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,18,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,19,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,20,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,21,MassCompute,MassCompute
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,22,SuperCloud,SuperCloud
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,23,SuperCloud,SuperCloud
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,24,SuperCloud,SuperCloud
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,25,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,26,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,27,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,28,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,29,EcoRun,EcoRun
metadata_anti_eco,none,qwen3-next-80b-a3b-thinking,openrouter/qwen/qwen3-next-80b-a3b-thinking,1,30,EcoRun,EcoRun
